Identifiant_Accident,date,Annee_Accident,Mois_Accident,Jour_Accident,Heure_Minutes_Accident,Departement,Commune,Latitude,Longitude,Localisation,Intersection,Categorie_Route,Régime_Circulation,Amenagement_Infrastructure,Situation_Accident,coord,Metropole
200900011246,2009-02-27,2009,février,vendredi,1900-01-01 23:20:00,67,67482,4e-05,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"4e-05, 0.0",Strasbourg
200900011397,2009-03-18,2009,mars,mercredi,1900-01-01 16:30:00,67,67218,4e-05,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"4e-05, 0.0",Strasbourg
200900011404,2009-03-19,2009,mars,jeudi,1900-01-01 18:00:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900011406,2009-03-11,2009,mars,mercredi,1900-01-01 16:40:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
200900011407,2009-03-05,2009,mars,jeudi,1900-01-01 21:15:00,67,67482,4e-05,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"4e-05, 0.0",Strasbourg
200900011409,2009-03-20,2009,mars,vendredi,,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900011416,2009-03-30,2009,mars,lundi,1900-01-01 20:15:00,67,67482,4e-05,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Aucun,"4e-05, 0.0",Strasbourg
200900011418,2009-03-20,2009,mars,vendredi,,67,67447,4e-05,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"4e-05, 0.0",Strasbourg
200900011419,2009-03-30,2009,mars,lundi,,67,67482,4e-05,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"4e-05, 0.0",Strasbourg
200900011420,2009-03-10,2009,mars,mardi,1900-01-01 17:20:00,67,67482,4e-05,0.0,En agglomération,Intersection en X,Voie Communales,A sens unique,Voie ferrée,Sur chaussée,"4e-05, 0.0",Strasbourg
200900011424,2009-03-16,2009,mars,lundi,1900-01-01 16:30:00,67,67482,4e-05,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"4e-05, 0.0",Strasbourg
200900011426,2009-03-17,2009,mars,mardi,,67,67482,4e-05,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"4e-05, 0.0",Strasbourg
200900011430,2009-03-19,2009,mars,jeudi,,67,67482,4e-05,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"4e-05, 0.0",Strasbourg
200900015449,2009-04-09,2009,avril,jeudi,,38,38185,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"0.0, 0.0",Grenoble
200900015464,2009-04-19,2009,avril,dimanche,1900-01-01 18:45:00,38,38451,0.0,0.0,En agglomération,Hors intersection,Autre,Bidirectionnelle,Aucun,Sur trottoir,"0.0, 0.0",Autre
200900015481,2009-04-25,2009,avril,samedi,1900-01-01 17:30:00,38,38214,0.0,0.0,En agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Autre
200900015492,2009-04-06,2009,avril,lundi,1900-01-01 16:00:00,38,38507,4e-05,0.0,En agglomération,Hors intersection,Route Départementale,Voies d’affectation variable,Carrefour aménagé,Sur chaussée,"4e-05, 0.0",Autre
200900015504,2009-04-30,2009,avril,jeudi,,38,38421,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Bretelle d’échangeur,Sur chaussée,"0.0, 0.0",Grenoble
200900015509,2009-04-22,2009,avril,mercredi,1900-01-01 16:15:00,38,38185,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Grenoble
200900015513,2009-04-24,2009,avril,vendredi,1900-01-01 12:00:00,38,38423,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A chaussées séparées,Aucun,Sur chaussée,"0.0, 0.0",Grenoble
200900015516,2009-04-17,2009,avril,vendredi,,38,38185,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Grenoble
200900019335,2009-04-09,2009,avril,jeudi,,67,67043,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900019339,2009-04-15,2009,avril,mercredi,1900-01-01 10:45:00,67,67447,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900019347,2009-04-01,2009,avril,mercredi,,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900019356,2009-04-06,2009,avril,lundi,,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900019358,2009-04-11,2009,avril,samedi,1900-01-01 11:45:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900019360,2009-04-12,2009,avril,dimanche,1900-01-01 10:30:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
200900019373,2009-04-09,2009,avril,jeudi,1900-01-01 17:45:00,67,67368,4e-05,0.0,En agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Carrefour aménagé,Sur chaussée,"4e-05, 0.0",Autre
200900019389,2009-04-19,2009,avril,dimanche,1900-01-01 18:20:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900019411,2009-04-12,2009,avril,dimanche,1900-01-01 17:00:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900019412,2009-04-25,2009,avril,samedi,1900-01-01 14:10:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,A chaussées séparées,Aucun,Sur trottoir,"0.0, 0.0",Strasbourg
200900019696,2009-05-18,2009,mai,lundi,,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900019698,2009-05-22,2009,mai,vendredi,1900-01-01 21:15:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A chaussées séparées,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900019716,2009-05-20,2009,mai,mercredi,,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900019727,2009-05-24,2009,mai,dimanche,1900-01-01 23:05:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A sens unique,Aucun,Sur trottoir,"0.0, 0.0",Strasbourg
200900019728,2009-05-27,2009,mai,mercredi,1900-01-01 12:30:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900019729,2009-05-27,2009,mai,mercredi,1900-01-01 22:30:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900019731,2009-05-11,2009,mai,lundi,1900-01-01 19:15:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900019733,2009-05-12,2009,mai,mardi,1900-01-01 12:00:00,67,67447,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900019737,2009-05-15,2009,mai,vendredi,1900-01-01 19:30:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900019739,2009-05-05,2009,mai,mardi,1900-01-01 13:50:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900019740,2009-05-14,2009,mai,jeudi,1900-01-01 18:55:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900019745,2009-05-15,2009,mai,vendredi,1900-01-01 18:20:00,67,67447,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A sens unique,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
200900019746,2009-05-06,2009,mai,mercredi,,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900019763,2009-05-29,2009,mai,vendredi,1900-01-01 17:15:00,67,67416,4e-05,0.0,Hors agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"4e-05, 0.0",Autre
200900019770,2009-05-16,2009,mai,samedi,1900-01-01 17:15:00,67,67154,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Autre
200900019772,2009-05-22,2009,mai,vendredi,1900-01-01 15:45:00,67,67152,4e-05,0.0,En agglomération,Intersection en T,Route Départementale,Bidirectionnelle,Carrefour aménagé,Sur piste cyclable,"4e-05, 0.0",Strasbourg
200900019773,2009-05-08,2009,mai,vendredi,1900-01-01 10:00:00,67,67392,0.0,0.0,Hors agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Autre
200900019776,2009-05-20,2009,mai,mercredi,,67,67538,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Autre
200900019788,2009-05-18,2009,mai,lundi,1900-01-01 17:00:00,67,67462,4e-05,0.0,En agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"4e-05, 0.0",Strasbourg
200900021148,2009-06-02,2009,juin,mardi,,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900021155,2009-06-15,2009,juin,lundi,1900-01-01 12:45:00,67,67365,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900021159,2009-06-06,2009,juin,samedi,1900-01-01 18:58:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Voie ferrée,Sur chaussée,"0.0, 0.0",Strasbourg
200900021161,2009-06-10,2009,juin,mercredi,1900-01-01 12:50:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900021163,2009-06-03,2009,juin,mercredi,,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900021164,2009-06-12,2009,juin,vendredi,,67,67447,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900021165,2009-06-11,2009,juin,jeudi,1900-01-01 20:45:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Parc de stationnement,Bidirectionnelle,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
200900021173,2009-06-08,2009,juin,lundi,,67,67482,0.0,0.0,En agglomération,Hors intersection,Autre,A sens unique,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
200900021175,2009-06-13,2009,juin,samedi,1900-01-01 17:00:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900021177,2009-06-27,2009,juin,samedi,1900-01-01 21:45:00,67,67522,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Aucun,"0.0, 0.0",Autre
200900021183,2009-06-30,2009,juin,mardi,,67,67389,4e-05,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"4e-05, 0.0",Autre
200900021204,2009-06-16,2009,juin,mardi,1900-01-01 15:50:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900021216,2009-06-28,2009,juin,dimanche,1900-01-01 17:50:00,67,67447,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900021220,2009-06-25,2009,juin,jeudi,1900-01-01 15:45:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900021222,2009-06-25,2009,juin,jeudi,,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,A sens unique,Voie ferrée,Sur chaussée,"0.0, 0.0",Strasbourg
200900021223,2009-06-30,2009,juin,mardi,1900-01-01 10:45:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
200900021225,2009-06-28,2009,juin,dimanche,1900-01-01 18:50:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900021226,2009-06-22,2009,juin,lundi,1900-01-01 16:25:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900021240,2009-06-30,2009,juin,mardi,1900-01-01 12:15:00,67,67462,4e-05,0.0,Hors agglomération,Giratoire,Route Départementale,Bidirectionnelle,Carrefour aménagé,Sur chaussée,"4e-05, 0.0",Strasbourg
200900021863,2009-05-05,2009,mai,mardi,1900-01-01 17:15:00,38,38151,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Pont - autopont,Sur chaussée,"0.0, 0.0",Grenoble
200900021873,2009-05-30,2009,mai,samedi,1900-01-01 19:30:00,38,38185,0.0,0.0,En agglomération,Intersection en T,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Grenoble
200900021888,2009-05-28,2009,mai,jeudi,1900-01-01 17:45:00,38,38332,0.0,0.0,En agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Autre
200900021921,2009-05-30,2009,mai,samedi,,38,38185,0.0,0.0,Hors agglomération,Hors intersection,Autoroute,A chaussées séparées,Aucun,Sur chaussée,"0.0, 0.0",Grenoble
200900021923,2009-05-06,2009,mai,mercredi,1900-01-01 21:50:00,38,38185,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Grenoble
200900021925,2009-05-30,2009,mai,samedi,1900-01-01 16:30:00,38,38181,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Carrefour aménagé,Sur chaussée,"0.0, 0.0",Autre
200900024388,2009-07-07,2009,juillet,mardi,1900-01-01 14:30:00,67,67520,4e-05,0.0,Hors agglomération,Intersection en X,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"4e-05, 0.0",Autre
200900024390,2009-07-31,2009,juillet,vendredi,1900-01-01 12:15:00,67,67192,4e-05,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"4e-05, 0.0",Autre
200900024395,2009-07-11,2009,juillet,samedi,1900-01-01 17:15:00,67,67268,4e-05,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"4e-05, 0.0",Strasbourg
200900024396,2009-07-20,2009,juillet,lundi,1900-01-01 16:15:00,67,67296,4e-05,0.0,Hors agglomération,Autre intersection,Route Départementale,Bidirectionnelle,Aucun,Sur piste cyclable,"4e-05, 0.0",Autre
200900024402,2009-07-02,2009,juillet,jeudi,1900-01-01 21:10:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900024412,2009-07-06,2009,juillet,lundi,1900-01-01 19:30:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900024413,2009-07-04,2009,juillet,samedi,,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
200900024416,2009-07-06,2009,juillet,lundi,1900-01-01 18:30:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
200900024418,2009-07-04,2009,juillet,samedi,1900-01-01 12:20:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900024424,2009-07-17,2009,juillet,vendredi,1900-01-01 14:15:00,67,67218,0.0,0.0,En agglomération,Intersection en X,Voie Communales,A chaussées séparées,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900024428,2009-07-28,2009,juillet,mardi,1900-01-01 20:50:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900024429,2009-07-19,2009,juillet,dimanche,1900-01-01 15:40:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900024431,2009-07-29,2009,juillet,mercredi,1900-01-01 20:40:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900024435,2009-07-21,2009,juillet,mardi,1900-01-01 14:10:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900024437,2009-07-22,2009,juillet,mercredi,1900-01-01 17:58:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900024438,2009-07-24,2009,juillet,vendredi,1900-01-01 17:35:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900024439,2009-07-30,2009,juillet,jeudi,1900-01-01 17:50:00,67,67482,0.0,0.0,En agglomération,Autre intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900024440,2009-07-20,2009,juillet,lundi,,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Aucun,"0.0, 0.0",Strasbourg
200900024443,2009-07-31,2009,juillet,vendredi,1900-01-01 22:00:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900024447,2009-07-21,2009,juillet,mardi,1900-01-01 18:59:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900024453,2009-07-13,2009,juillet,lundi,1900-01-01 13:45:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900024454,2009-07-15,2009,juillet,mercredi,1900-01-01 15:30:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
200900024459,2009-07-31,2009,juillet,vendredi,1900-01-01 16:00:00,67,67447,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900025995,2009-08-05,2009,août,mercredi,1900-01-01 18:50:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
200900025997,2009-08-10,2009,août,lundi,1900-01-01 13:00:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,A chaussées séparées,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900026006,2009-08-22,2009,août,samedi,1900-01-01 14:30:00,67,67331,4e-05,0.0,En agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Carrefour aménagé,Sur chaussée,"4e-05, 0.0",Autre
200900026016,2009-08-08,2009,août,samedi,1900-01-01 17:00:00,67,67507,4e-05,0.0,En agglomération,Autre intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"4e-05, 0.0",Autre
200900026019,2009-08-25,2009,août,mardi,1900-01-01 17:15:00,67,67001,0.0,0.0,En agglomération,Hors intersection,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900026029,2009-08-24,2009,août,lundi,1900-01-01 22:05:00,67,67043,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
200900026037,2009-08-20,2009,août,jeudi,,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
